Source,Target,Type,Id,Label,Weight,edge-type,MMNT-EdgeType
M13,M49,Undirected,2841,Manuscript-Manuscript,90,,Manuscript<--->Manuscript
M13,M50,Undirected,2842,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M13,M51,Undirected,2843,Manuscript-Manuscript,84,,Manuscript<--->Manuscript
M13,M52,Undirected,2844,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M13,M53,Undirected,2845,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M13,M54,Undirected,2846,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M13,M55,Undirected,2847,Manuscript-Manuscript,60,,Manuscript<--->Manuscript
M13,M56,Undirected,2848,Manuscript-Manuscript,95,,Manuscript<--->Manuscript
M13,M57,Undirected,2849,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M13,M58,Undirected,2850,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M13,M59,Undirected,2851,Manuscript-Manuscript,20,,Manuscript<--->Manuscript
M13,M60,Undirected,2852,Manuscript-Manuscript,48,,Manuscript<--->Manuscript
M13,M61,Undirected,2853,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M13,M62,Undirected,2854,Manuscript-Manuscript,26,,Manuscript<--->Manuscript
M13,M63,Undirected,2855,Manuscript-Manuscript,68,,Manuscript<--->Manuscript
M13,M64,Undirected,2856,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M13,M65,Undirected,2857,Manuscript-Manuscript,22,,Manuscript<--->Manuscript
M13,M66,Undirected,2858,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M13,M67,Undirected,2859,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M13,M70,Undirected,2860,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M13,M76,Undirected,2861,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M13,M77,Undirected,2862,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M14,M20,Undirected,2863,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M14,M32,Undirected,2864,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M14,M38,Undirected,2865,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M14,M42,Undirected,2866,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M14,M44,Undirected,2867,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M14,M47,Undirected,2868,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M14,M49,Undirected,2869,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M14,M51,Undirected,2870,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M14,M59,Undirected,2871,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M15,M19,Undirected,2872,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M22,Undirected,2873,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M23,Undirected,2874,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M24,Undirected,2875,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M28,Undirected,2876,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M32,Undirected,2877,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M33,Undirected,2878,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M34,Undirected,2879,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M36,Undirected,2880,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M38,Undirected,2881,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M39,Undirected,2882,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M44,Undirected,2883,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M50,Undirected,2884,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M51,Undirected,2885,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M55,Undirected,2886,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M56,Undirected,2887,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M58,Undirected,2888,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M63,Undirected,2889,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M64,Undirected,2890,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M76,Undirected,2891,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M15,M77,Undirected,2892,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M19,Undirected,2893,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M28,Undirected,2894,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M32,Undirected,2895,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M33,Undirected,2896,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M34,Undirected,2897,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M42,Undirected,2898,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M44,Undirected,2899,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M46,Undirected,2900,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M48,Undirected,2901,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M49,Undirected,2902,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M51,Undirected,2903,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M55,Undirected,2904,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M56,Undirected,2905,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M59,Undirected,2906,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M60,Undirected,2907,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M62,Undirected,2908,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M16,M65,Undirected,2909,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M19,Undirected,2910,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M17,M27,Undirected,2911,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M28,Undirected,2912,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M17,M32,Undirected,2913,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M33,Undirected,2914,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M17,M34,Undirected,2915,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M17,M35,Undirected,2916,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M36,Undirected,2917,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M17,M42,Undirected,2918,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M44,Undirected,2919,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M46,Undirected,2920,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M48,Undirected,2921,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M49,Undirected,2922,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M51,Undirected,2923,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M55,Undirected,2924,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M56,Undirected,2925,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M17,M60,Undirected,2926,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M17,M63,Undirected,2927,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M19,Undirected,2928,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M28,Undirected,2929,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M32,Undirected,2930,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M18,M33,Undirected,2931,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M18,M34,Undirected,2932,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M36,Undirected,2933,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M42,Undirected,2934,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M44,Undirected,2935,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M18,M46,Undirected,2936,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M48,Undirected,2937,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M49,Undirected,2938,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M51,Undirected,2939,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M18,M55,Undirected,2940,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M18,M56,Undirected,2941,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M59,Undirected,2942,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M18,M60,Undirected,2943,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M63,Undirected,2944,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M18,M66,Undirected,2945,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M20,Undirected,2946,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M22,Undirected,2947,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M23,Undirected,2948,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M24,Undirected,2949,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M25,Undirected,2950,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M19,M27,Undirected,2951,Manuscript-Manuscript,6,,Manuscript<--->Manuscript
M19,M28,Undirected,2952,Manuscript-Manuscript,62,,Manuscript<--->Manuscript
M19,M29,Undirected,2953,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M32,Undirected,2954,Manuscript-Manuscript,61,,Manuscript<--->Manuscript
M19,M33,Undirected,2955,Manuscript-Manuscript,46,,Manuscript<--->Manuscript
M19,M34,Undirected,2956,Manuscript-Manuscript,56,,Manuscript<--->Manuscript
M19,M35,Undirected,2957,Manuscript-Manuscript,8,,Manuscript<--->Manuscript
M19,M36,Undirected,2958,Manuscript-Manuscript,45,,Manuscript<--->Manuscript
M19,M37,Undirected,2959,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M19,M38,Undirected,2960,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M19,M39,Undirected,2961,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M19,M41,Undirected,2962,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M19,M42,Undirected,2963,Manuscript-Manuscript,45,,Manuscript<--->Manuscript
M19,M43,Undirected,2964,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M44,Undirected,2965,Manuscript-Manuscript,53,,Manuscript<--->Manuscript
M19,M45,Undirected,2966,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M46,Undirected,2967,Manuscript-Manuscript,33,,Manuscript<--->Manuscript
M19,M48,Undirected,2968,Manuscript-Manuscript,58,,Manuscript<--->Manuscript
M19,M49,Undirected,2969,Manuscript-Manuscript,58,,Manuscript<--->Manuscript
M19,M50,Undirected,2970,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M51,Undirected,2971,Manuscript-Manuscript,60,,Manuscript<--->Manuscript
M19,M53,Undirected,2972,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M19,M54,Undirected,2973,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M19,M55,Undirected,2974,Manuscript-Manuscript,35,,Manuscript<--->Manuscript
M19,M56,Undirected,2975,Manuscript-Manuscript,70,,Manuscript<--->Manuscript
M19,M58,Undirected,2976,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M59,Undirected,2977,Manuscript-Manuscript,7,,Manuscript<--->Manuscript
M19,M60,Undirected,2978,Manuscript-Manuscript,42,,Manuscript<--->Manuscript
M19,M61,Undirected,2979,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M62,Undirected,2980,Manuscript-Manuscript,25,,Manuscript<--->Manuscript
M19,M63,Undirected,2981,Manuscript-Manuscript,48,,Manuscript<--->Manuscript
M19,M64,Undirected,2982,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M65,Undirected,2983,Manuscript-Manuscript,19,,Manuscript<--->Manuscript
M19,M66,Undirected,2984,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M67,Undirected,2985,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M19,M70,Undirected,2986,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M19,M76,Undirected,2987,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M19,M77,Undirected,2988,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M20,M26,Undirected,2989,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M20,M28,Undirected,2990,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M20,M32,Undirected,2991,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M20,M33,Undirected,2992,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M20,M34,Undirected,2993,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M20,M38,Undirected,2994,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M20,M42,Undirected,2995,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M20,M44,Undirected,2996,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M20,M46,Undirected,2997,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M20,M47,Undirected,2998,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M20,M48,Undirected,2999,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M20,M49,Undirected,3000,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M20,M51,Undirected,3001,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M20,M55,Undirected,3002,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M20,M56,Undirected,3003,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M20,M59,Undirected,3004,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M20,M60,Undirected,3005,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M20,M62,Undirected,3006,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M20,M65,Undirected,3007,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M21,M27,Undirected,3008,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M21,M28,Undirected,3009,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M21,M32,Undirected,3010,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M21,M33,Undirected,3011,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M21,M36,Undirected,3012,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M21,M38,Undirected,3013,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M21,M39,Undirected,3014,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M21,M42,Undirected,3015,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M21,M44,Undirected,3016,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M21,M46,Undirected,3017,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M21,M47,Undirected,3018,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M21,M48,Undirected,3019,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M21,M49,Undirected,3020,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M21,M51,Undirected,3021,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M21,M52,Undirected,3022,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M21,M55,Undirected,3023,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M21,M56,Undirected,3024,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M21,M59,Undirected,3025,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M22,M23,Undirected,3026,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M24,Undirected,3027,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M28,Undirected,3028,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M32,Undirected,3029,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M33,Undirected,3030,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M34,Undirected,3031,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M36,Undirected,3032,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M38,Undirected,3033,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M39,Undirected,3034,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M44,Undirected,3035,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M50,Undirected,3036,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M51,Undirected,3037,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M55,Undirected,3038,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M56,Undirected,3039,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M58,Undirected,3040,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M63,Undirected,3041,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M64,Undirected,3042,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M76,Undirected,3043,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M22,M77,Undirected,3044,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M24,Undirected,3045,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M28,Undirected,3046,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M32,Undirected,3047,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M33,Undirected,3048,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M34,Undirected,3049,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M36,Undirected,3050,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M38,Undirected,3051,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M39,Undirected,3052,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M44,Undirected,3053,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M50,Undirected,3054,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M51,Undirected,3055,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M55,Undirected,3056,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M56,Undirected,3057,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M58,Undirected,3058,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M63,Undirected,3059,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M64,Undirected,3060,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M76,Undirected,3061,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M23,M77,Undirected,3062,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M28,Undirected,3063,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M32,Undirected,3064,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M33,Undirected,3065,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M34,Undirected,3066,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M36,Undirected,3067,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M38,Undirected,3068,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M39,Undirected,3069,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M44,Undirected,3070,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M50,Undirected,3071,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M51,Undirected,3072,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M55,Undirected,3073,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M56,Undirected,3074,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M58,Undirected,3075,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M63,Undirected,3076,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M64,Undirected,3077,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M76,Undirected,3078,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M24,M77,Undirected,3079,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M25,M28,Undirected,3080,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M25,M32,Undirected,3081,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M25,M33,Undirected,3082,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M25,M42,Undirected,3083,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M25,M44,Undirected,3084,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M25,M46,Undirected,3085,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M25,M48,Undirected,3086,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M25,M49,Undirected,3087,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M25,M51,Undirected,3088,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M25,M55,Undirected,3089,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M25,M56,Undirected,3090,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M25,M60,Undirected,3091,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M25,M62,Undirected,3092,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M25,M65,Undirected,3093,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M28,Undirected,3094,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M26,M32,Undirected,3095,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M33,Undirected,3096,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M34,Undirected,3097,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M36,Undirected,3098,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M38,Undirected,3099,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M26,M42,Undirected,3100,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M26,M44,Undirected,3101,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M26,M48,Undirected,3102,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M26,M49,Undirected,3103,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M51,Undirected,3104,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M55,Undirected,3105,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M56,Undirected,3106,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M59,Undirected,3107,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M26,M63,Undirected,3108,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M27,M28,Undirected,3109,Manuscript-Manuscript,9,,Manuscript<--->Manuscript
M27,M32,Undirected,3110,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M27,M33,Undirected,3111,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M27,M34,Undirected,3112,Manuscript-Manuscript,6,,Manuscript<--->Manuscript
M27,M36,Undirected,3113,Manuscript-Manuscript,11,,Manuscript<--->Manuscript
M27,M38,Undirected,3114,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M27,M39,Undirected,3115,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M27,M42,Undirected,3116,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M27,M44,Undirected,3117,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M27,M46,Undirected,3118,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M27,M47,Undirected,3119,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M27,M48,Undirected,3120,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M27,M49,Undirected,3121,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M27,M51,Undirected,3122,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M27,M52,Undirected,3123,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M27,M55,Undirected,3124,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M27,M56,Undirected,3125,Manuscript-Manuscript,9,,Manuscript<--->Manuscript
M27,M59,Undirected,3126,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M27,M63,Undirected,3127,Manuscript-Manuscript,7,,Manuscript<--->Manuscript
M28,M29,Undirected,3128,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M28,M32,Undirected,3129,Manuscript-Manuscript,70,,Manuscript<--->Manuscript
M28,M33,Undirected,3130,Manuscript-Manuscript,69,,Manuscript<--->Manuscript
M28,M34,Undirected,3131,Manuscript-Manuscript,71,,Manuscript<--->Manuscript
M28,M35,Undirected,3132,Manuscript-Manuscript,8,,Manuscript<--->Manuscript
M28,M36,Undirected,3133,Manuscript-Manuscript,63,,Manuscript<--->Manuscript
M28,M37,Undirected,3134,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M28,M38,Undirected,3135,Manuscript-Manuscript,29,,Manuscript<--->Manuscript
M28,M39,Undirected,3136,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M28,M40,Undirected,3137,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M28,M41,Undirected,3138,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M28,M42,Undirected,3139,Manuscript-Manuscript,69,,Manuscript<--->Manuscript
M28,M43,Undirected,3140,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M28,M44,Undirected,3141,Manuscript-Manuscript,72,,Manuscript<--->Manuscript
M28,M45,Undirected,3142,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M28,M46,Undirected,3143,Manuscript-Manuscript,38,,Manuscript<--->Manuscript
M28,M47,Undirected,3144,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M28,M48,Undirected,3145,Manuscript-Manuscript,88,,Manuscript<--->Manuscript
M28,M49,Undirected,3146,Manuscript-Manuscript,86,,Manuscript<--->Manuscript
M28,M50,Undirected,3147,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M28,M51,Undirected,3148,Manuscript-Manuscript,72,,Manuscript<--->Manuscript
M28,M52,Undirected,3149,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M28,M53,Undirected,3150,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M28,M54,Undirected,3151,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M28,M55,Undirected,3152,Manuscript-Manuscript,53,,Manuscript<--->Manuscript
M28,M56,Undirected,3153,Manuscript-Manuscript,87,,Manuscript<--->Manuscript
M28,M58,Undirected,3154,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M28,M59,Undirected,3155,Manuscript-Manuscript,18,,Manuscript<--->Manuscript
M28,M60,Undirected,3156,Manuscript-Manuscript,42,,Manuscript<--->Manuscript
M28,M61,Undirected,3157,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M28,M62,Undirected,3158,Manuscript-Manuscript,24,,Manuscript<--->Manuscript
M28,M63,Undirected,3159,Manuscript-Manuscript,60,,Manuscript<--->Manuscript
M28,M64,Undirected,3160,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M28,M65,Undirected,3161,Manuscript-Manuscript,19,,Manuscript<--->Manuscript
M28,M66,Undirected,3162,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M28,M67,Undirected,3163,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M28,M70,Undirected,3164,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
